"Profile_userId","side","ACC_vectorMagnitude","ACC_min_x","ACC_min_y","ACC_min_z","ACC_max_x","ACC_max_y","ACC_max_z","ACC_mean_x","ACC_mean_y","ACC_mean_z","ACC_var_x","ACC_var_y","ACC_var_z","ACC_std_x","ACC_std_y","ACC_std_z","ACC_skew_x","ACC_skew_y","ACC_skew_z","ACC_kurt_x","ACC_kurt_y","ACC_kurt_z","ACC_median_x","ACC_median_y","ACC_median_z","ACC_parcentile25_x","ACC_parcentile25_y","ACC_parcentile25_z","ACC_parcentile50_x","ACC_parcentile50_y","ACC_parcentile50_z","ACC_parcentile75_x","ACC_parcentile75_y","ACC_parcentile75_z","ACC_corr_xy","ACC_corr_yz","ACC_corr_xz","ACC_zerocross_x","ACC_zerocross_y","ACC_zerocross_z","ACC_energy_x","ACC_energy_y","ACC_energy_z","ACC_dominantFr_x","ACC_dominantFr_y","ACC_dominantFr_z","ACC_dominantMag_x","ACC_dominantMag_y","ACC_dominantMag_z","ACC_entropy_x","ACC_entropy_y","ACC_entropy_z","ACC_min_vm","ACC_max_vm","ACC_mean_vm","ACC_var_vm","ACC_std_vm","ACC_skew_vm","ACC_kurt_vm","ACC_median_vm","ACC_parcentile25_vm","ACC_parcentile50_vm","ACC_parcentile75_vm","ACC_energy_vm","ACC_dominantFr_vm","ACC_dominantMag_vm","ACC_entropy_vm","Profile_age","Profile_height_M","Profile_weight_KG","Profile_bmi","Profile_bsa_M2","Profile_gmfcs","Label_PA_Name"
"Us_1","Left",0.986933204006635,-1.035,-0.152,-0.161,-0.915,-0.056,0,-0.972543333333333,-0.123953333333333,-0.11158,0.000140269018952062,0.000102379085841694,0.000272411638795985,0.0118435222358917,0.0101182550789004,0.0165048974185235,-0.283118871938892,1.48687416688626,1.91137839382875,10.4329211491663,6.91693309549291,10.6758708054996,-0.971,-0.129,-0.111,-0.977,-0.132,-0.123,-0.971,-0.129,-0.111,-0.968,-0.117,-0.103,0.00144028393521749,0.0232334269046031,-0.252749483676713,78,49,29,283.794101,4.63994,3.81648,31,2,2,0.560684657082483,1.21505755807229,2.93016322453775,2.25875261600963,2.18286822428355,2.70852629409788,0.92625158569365,1.04598326946467,0.986933204006635,0.000131693139661281,0.0114757631406927,-0.0983691818054576,11.3238381080837,0.987581389051049,0.983758098417682,0.987581389051049,0.990396003154115,292.250521000001,31,0.455277819744876,5.25603780123407,11,1.32,25,14.3480257116621,0.972538779163391,2,"Lying"
"Us_1","Left",0.988286339914243,-0.988,-0.135,-0.155,-0.953,-0.12,-0.097,-0.972003333333329,-0.12984,-0.12249,1.66254069119287e-05,1.07903678929767e-05,4.64313377926421e-05,0.00407742650601193,0.00328486953971945,0.00681405443129435,0.968558373908796,1.45089546415468,0.0872659179290306,4.49618947997711,0.998402180345966,3.86070011234662,-0.974,-0.132,-0.123,-0.974,-0.132,-0.126,-0.974,-0.132,-0.123,-0.971,-0.129,-0.123,0.176580292146594,0.0478916964649257,-0.154259632717731,28,4,24,283.442115,5.06075400000001,4.515023,1,1,5,0.0764014336662297,0.140155394477897,0.245540575215129,1.34219979753313,1.03784175632643,1.70582520756279,0.96842449370098,1.00433908616562,0.988286339914243,1.64719119483758e-05,0.00405856032952275,-1.19721821464066,4.19850653987261,0.990314839013351,0.986836359281517,0.990314839013351,0.990570037907467,293.017892000001,1,0.119979853465357,3.15075915643057,11,1.32,25,14.3480257116621,0.972538779163391,2,"Lying"
"Us_1","Left",0.990570037907466,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.973999999999995,-0.132,-0.123,2.96935885258515e-29,6.95653625397396e-33,7.72948472663774e-34,5.44918237223269e-15,8.34058526362147e-17,2.78019508787382e-17,0,0,0,0,0,0,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,1,0,0,0,0,0,284.6028,5.2272,4.5387,0,0,0,1.10933564796705e-27,6.93334779979405e-29,0,0,0,0,0.990570037907467,0.990570037907467,0.990570037907466,7.91499236007704e-31,8.89662428119624e-16,0,0,0.990570037907467,0.990570037907467,0.990570037907467,0.990570037907467,294.3687,0,1.10933564796705e-27,0,11,1.32,25,14.3480257116621,0.972538779163391,2,"Lying"
"Us_1","Left",0.990570037907466,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.973999999999995,-0.132,-0.123,2.96935885258515e-29,6.95653625397396e-33,7.72948472663774e-34,5.44918237223269e-15,8.34058526362147e-17,2.78019508787382e-17,0,0,0,0,0,0,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,1,0,0,0,0,0,284.6028,5.2272,4.5387,0,0,0,1.10933564796705e-27,6.93334779979405e-29,0,0,0,0,0.990570037907467,0.990570037907467,0.990570037907466,7.91499236007704e-31,8.89662428119624e-16,0,0,0.990570037907467,0.990570037907467,0.990570037907467,0.990570037907467,294.3687,0,1.10933564796705e-27,0,11,1.32,25,14.3480257116621,0.972538779163391,2,"Lying"
"Us_1","Left",0.990570037907466,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.973999999999995,-0.132,-0.123,2.96935885258515e-29,6.95653625397396e-33,7.72948472663774e-34,5.44918237223269e-15,8.34058526362147e-17,2.78019508787382e-17,0,0,0,0,0,0,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,1,0,0,0,0,0,284.6028,5.2272,4.5387,0,0,0,1.10933564796705e-27,6.93334779979405e-29,0,0,0,0,0.990570037907467,0.990570037907467,0.990570037907466,7.91499236007704e-31,8.89662428119624e-16,0,0,0.990570037907467,0.990570037907467,0.990570037907467,0.990570037907467,294.3687,0,1.10933564796705e-27,0,11,1.32,25,14.3480257116621,0.972538779163391,2,"Lying"
"Us_1","Left",0.990570037907466,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.973999999999995,-0.132,-0.123,2.96935885258515e-29,6.95653625397396e-33,7.72948472663774e-34,5.44918237223269e-15,8.34058526362147e-17,2.78019508787382e-17,0,0,0,0,0,0,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,1,0,0,0,0,0,284.6028,5.2272,4.5387,0,0,0,1.10933564796705e-27,6.93334779979405e-29,0,0,0,0,0.990570037907467,0.990570037907467,0.990570037907466,7.91499236007704e-31,8.89662428119624e-16,0,0,0.990570037907467,0.990570037907467,0.990570037907467,0.990570037907467,294.3687,0,1.10933564796705e-27,0,11,1.32,25,14.3480257116621,0.972538779163391,2,"Lying"
"Us_1","Left",0.990570037907466,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.973999999999995,-0.132,-0.123,2.96935885258515e-29,6.95653625397396e-33,7.72948472663774e-34,5.44918237223269e-15,8.34058526362147e-17,2.78019508787382e-17,0,0,0,0,0,0,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,1,0,0,0,0,0,284.6028,5.2272,4.5387,0,0,0,1.10933564796705e-27,6.93334779979405e-29,0,0,0,0,0.990570037907467,0.990570037907467,0.990570037907466,7.91499236007704e-31,8.89662428119624e-16,0,0,0.990570037907467,0.990570037907467,0.990570037907467,0.990570037907467,294.3687,0,1.10933564796705e-27,0,11,1.32,25,14.3480257116621,0.972538779163391,2,"Lying"
"Us_1","Left",0.990570037907466,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.973999999999995,-0.132,-0.123,2.96935885258515e-29,6.95653625397396e-33,7.72948472663774e-34,5.44918237223269e-15,8.34058526362147e-17,2.78019508787382e-17,0,0,0,0,0,0,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,1,0,0,0,0,0,284.6028,5.2272,4.5387,0,0,0,1.10933564796705e-27,6.93334779979405e-29,0,0,0,0,0.990570037907467,0.990570037907467,0.990570037907466,7.91499236007704e-31,8.89662428119624e-16,0,0,0.990570037907467,0.990570037907467,0.990570037907467,0.990570037907467,294.3687,0,1.10933564796705e-27,0,11,1.32,25,14.3480257116621,0.972538779163391,2,"Lying"
"Us_1","Left",0.990005877750146,-0.997,-0.147,-0.161,-0.947,-0.123,-0.097,-0.973326666666663,-0.13281,-0.122666666666667,1.70166778149387e-05,8.88351170568563e-06,4.81092530657748e-05,0.00412512761195805,0.0029805220525414,0.00693608340966102,1.86298138033708,-2.40349531608855,-0.0374518131829793,15.1425270806842,9.43197892932944,8.60803978201962,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.974,-0.132,-0.123,-0.414932193526916,0.228593736743961,-0.475079658425638,20,9,10,284.214528,5.29420499999999,4.528518,1,1,4,0.0392090768065397,0.0554589762055361,0.186376899320898,0.817269370419182,0.74604004654714,0.938323041563893,0.971321779844352,1.00923089528611,0.990005877750146,1.25739332780556e-05,0.00354597423539083,-1.26623475885759,12.9969674940489,0.990570037907467,0.990570037907467,0.990570037907467,0.990570037907467,294.037251,1,0.0262974252224137,1.29154544876021,11,1.32,25,14.3480257116621,0.972538779163391,2,"Lying"
"Us_1","Left",0.987778833443367,-1,-0.179,-0.179,-0.938,-0.117,-0.053,-0.970976666666666,-0.137956666666666,-0.115076666666667,5.83171794871793e-05,0.000100877714604236,0.000521475707915273,0.00763656856756877,0.0100437898526521,0.0228358426145232,0.427976626184944,-1.04412586688313,0.00109108771445196,3.35435309538284,1.01729076745582,0.0630611069820586,-0.971,-0.135,-0.114,-0.974,-0.144,-0.129,-0.971,-0.135,-0.114,-0.968,-0.132,-0.1,-0.31501331543526,0.687886561490846,-0.52641899410627,76,44,20,282.856142999999,5.73977500000001,4.128713,2,2,2,0.191488309493079,1.57793379891845,8.00785672970367,2.05857555343037,2.2575010501718,3.15823637487961,0.963231021095147,1.0156815445798,0.987778833443367,4.18858206628548e-05,0.00647192557612144,0.0793817854560399,2.82999841821364,0.98799848178021,0.984597632591238,0.98799848178021,0.991334580246215,292.724631,38,0.0964893010509939,5.33109982083917,11,1.32,25,14.3480257116621,0.972538779163391,2,"Lying"
