"Profile_userId","side","ACC_vectorMagnitude","ACC_min_x","ACC_min_y","ACC_min_z","ACC_max_x","ACC_max_y","ACC_max_z","ACC_mean_x","ACC_mean_y","ACC_mean_z","ACC_var_x","ACC_var_y","ACC_var_z","ACC_std_x","ACC_std_y","ACC_std_z","ACC_skew_x","ACC_skew_y","ACC_skew_z","ACC_kurt_x","ACC_kurt_y","ACC_kurt_z","ACC_median_x","ACC_median_y","ACC_median_z","ACC_parcentile25_x","ACC_parcentile25_y","ACC_parcentile25_z","ACC_parcentile50_x","ACC_parcentile50_y","ACC_parcentile50_z","ACC_parcentile75_x","ACC_parcentile75_y","ACC_parcentile75_z","ACC_corr_xy","ACC_corr_yz","ACC_corr_xz","ACC_zerocross_x","ACC_zerocross_y","ACC_zerocross_z","ACC_energy_x","ACC_energy_y","ACC_energy_z","ACC_dominantFr_x","ACC_dominantFr_y","ACC_dominantFr_z","ACC_dominantMag_x","ACC_dominantMag_y","ACC_dominantMag_z","ACC_entropy_x","ACC_entropy_y","ACC_entropy_z","ACC_min_vm","ACC_max_vm","ACC_mean_vm","ACC_var_vm","ACC_std_vm","ACC_skew_vm","ACC_kurt_vm","ACC_median_vm","ACC_parcentile25_vm","ACC_parcentile50_vm","ACC_parcentile75_vm","ACC_energy_vm","ACC_dominantFr_vm","ACC_dominantMag_vm","ACC_entropy_vm","Profile_age","Profile_height_M","Profile_weight_KG","Profile_bmi","Profile_bsa_M2","Profile_gmfcs","Label_PA_Name"
"Aus_1","Left",0.962443764590945,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.0199999999999999,1.97874809001926e-31,0,1.836960354565e-32,4.44831214059812e-16,0,1.35534510533849e-16,0,0,0,0,0,0,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0,0,0,0,0,0,272.4627,5.3067,0.12,0,0,0,0,0,0,0,0,0,0.96244376459095,0.96244376459095,0.962443764590945,2.07892221207649e-29,4.55951994411307e-15,0,0,0.96244376459095,0.96244376459095,0.96244376459095,0.96244376459095,277.8894,0,0,0,9,1.34,30.6,17,1.072,1,"Lying"
"Aus_1","Left",0.962443764590945,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.0199999999999999,1.97874809001926e-31,0,1.836960354565e-32,4.44831214059812e-16,0,1.35534510533849e-16,0,0,0,0,0,0,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0,0,0,0,0,0,272.4627,5.3067,0.12,0,0,0,0,0,0,0,0,0,0.96244376459095,0.96244376459095,0.962443764590945,2.07892221207649e-29,4.55951994411307e-15,0,0,0.96244376459095,0.96244376459095,0.96244376459095,0.96244376459095,277.8894,0,0,0,9,1.34,30.6,17,1.072,1,"Lying"
"Aus_1","Left",0.962443764590945,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.0199999999999999,1.97874809001926e-31,0,1.836960354565e-32,4.44831214059812e-16,0,1.35534510533849e-16,0,0,0,0,0,0,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0,0,0,0,0,0,272.4627,5.3067,0.12,0,0,0,0,0,0,0,0,0,0.96244376459095,0.96244376459095,0.962443764590945,2.07892221207649e-29,4.55951994411307e-15,0,0,0.96244376459095,0.96244376459095,0.96244376459095,0.96244376459095,277.8894,0,0,0,9,1.34,30.6,17,1.072,1,"Lying"
"Aus_1","Left",0.962443764590945,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.0199999999999999,1.97874809001926e-31,0,1.836960354565e-32,4.44831214059812e-16,0,1.35534510533849e-16,0,0,0,0,0,0,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0,0,0,0,0,0,272.4627,5.3067,0.12,0,0,0,0,0,0,0,0,0,0.96244376459095,0.96244376459095,0.962443764590945,2.07892221207649e-29,4.55951994411307e-15,0,0,0.96244376459095,0.96244376459095,0.96244376459095,0.96244376459095,277.8894,0,0,0,9,1.34,30.6,17,1.072,1,"Lying"
"Aus_1","Left",0.962443764590945,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.0199999999999999,1.97874809001926e-31,0,1.836960354565e-32,4.44831214059812e-16,0,1.35534510533849e-16,0,0,0,0,0,0,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0,0,0,0,0,0,272.4627,5.3067,0.12,0,0,0,0,0,0,0,0,0,0.96244376459095,0.96244376459095,0.962443764590945,2.07892221207649e-29,4.55951994411307e-15,0,0,0.96244376459095,0.96244376459095,0.96244376459095,0.96244376459095,277.8894,0,0,0,9,1.34,30.6,17,1.072,1,"Lying"
"Aus_1","Left",0.962443764590945,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.0199999999999999,1.97874809001926e-31,0,1.836960354565e-32,4.44831214059812e-16,0,1.35534510533849e-16,0,0,0,0,0,0,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0,0,0,0,0,0,272.4627,5.3067,0.12,0,0,0,0,0,0,0,0,0,0.96244376459095,0.96244376459095,0.962443764590945,2.07892221207649e-29,4.55951994411307e-15,0,0,0.96244376459095,0.96244376459095,0.96244376459095,0.96244376459095,277.8894,0,0,0,9,1.34,30.6,17,1.072,1,"Lying"
"Aus_1","Left",0.962443764590945,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.0199999999999999,1.97874809001926e-31,0,1.836960354565e-32,4.44831214059812e-16,0,1.35534510533849e-16,0,0,0,0,0,0,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0,0,0,0,0,0,272.4627,5.3067,0.12,0,0,0,0,0,0,0,0,0,0.96244376459095,0.96244376459095,0.962443764590945,2.07892221207649e-29,4.55951994411307e-15,0,0,0.96244376459095,0.96244376459095,0.96244376459095,0.96244376459095,277.8894,0,0,0,9,1.34,30.6,17,1.072,1,"Lying"
"Aus_1","Left",0.962443764590945,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.0199999999999999,1.97874809001926e-31,0,1.836960354565e-32,4.44831214059812e-16,0,1.35534510533849e-16,0,0,0,0,0,0,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0,0,0,0,0,0,272.4627,5.3067,0.12,0,0,0,0,0,0,0,0,0,0.96244376459095,0.96244376459095,0.962443764590945,2.07892221207649e-29,4.55951994411307e-15,0,0,0.96244376459095,0.96244376459095,0.96244376459095,0.96244376459095,277.8894,0,0,0,9,1.34,30.6,17,1.072,1,"Lying"
"Aus_1","Left",0.962443764590945,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.0199999999999999,1.97874809001926e-31,0,1.836960354565e-32,4.44831214059812e-16,0,1.35534510533849e-16,0,0,0,0,0,0,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0,0,0,0,0,0,272.4627,5.3067,0.12,0,0,0,0,0,0,0,0,0,0.96244376459095,0.96244376459095,0.962443764590945,2.07892221207649e-29,4.55951994411307e-15,0,0,0.96244376459095,0.96244376459095,0.96244376459095,0.96244376459095,277.8894,0,0,0,9,1.34,30.6,17,1.072,1,"Lying"
"Aus_1","Left",0.962443764590945,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.0199999999999999,1.97874809001926e-31,0,1.836960354565e-32,4.44831214059812e-16,0,1.35534510533849e-16,0,0,0,0,0,0,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0.953,0.133,0.02,0,0,0,0,0,0,272.4627,5.3067,0.12,0,0,0,0,0,0,0,0,0,0.96244376459095,0.96244376459095,0.962443764590945,2.07892221207649e-29,4.55951994411307e-15,0,0,0.96244376459095,0.96244376459095,0.96244376459095,0.96244376459095,277.8894,0,0,0,9,1.34,30.6,17,1.072,1,"Lying"
